name,address,user_id,rating,review,cafe
커피리브레 타임스퀘어점,영등포동4가,m6qf0c,5.0,오트라떼가 너무너무너무너무 맛있어요! 연하게 주문하면 더 부드럽고 고소해서 정말 행복해집니다... 오트리바리스타로 만드시는 것 보고 집에서 따라해봤는데 .. 그맛이 안나요 흑흑,커피리브레 타임스퀘어점 영등포동4가
3F로비,한강로3가,m6uguu,5.0,"진짜 커피를 만났다..!

주말 오픈런으로 얻은
향긋한 2시간

정돈된 소란함이 있는
안락한 공간

☕️☕️
더보기",3F로비 한강로3가
카페로비,한강로3가,m6uguu,5.0,"진짜 커피를 만났다..!

주말 오픈런으로 얻은
향긋한 2시간

정돈된 소란함이 있는
안락한 공간

☕️☕️
더보기",카페로비 한강로3가
보드게임카페홈즈앤루팡 신촌점,창천동,m705f3,5.0,"개별룸으로 분리되어있고
게임도 정말많아요!
가봤던 보드게임카페중에 가장 좋았어요",보드게임카페홈즈앤루팡 신촌점 창천동
이디야커피 가산오거리점,가산동,m705f3,5.0,"지금은 알바가 바뀌었나보네요 
알바분 친절하세요!
공부하기 좋은 분위기고 사람도 많이없었어요
최고최고",이디야커피 가산오거리점 가산동
슬릿,서교동,m798ik,5.0,조조조조존맛탱,슬릿 서교동
카페앰핑,노고산동,m798ik,5.0,여기 원두랑 핸드드립이 가장 맛있어요.,카페앰핑 노고산동
커피하우스 퍼넬스페셜티,염리동,m798ik,5.0,카페 앰핑이랑 투톱으로 맛있는 커피입니다. 최고에요.,커피하우스 퍼넬스페셜티 염리동
퍼넬스페셜티커피하우스,염리동,m798ik,5.0,카페 앰핑이랑 투톱으로 맛있는 커피입니다. 최고에요.,퍼넬스페셜티커피하우스 염리동
ATOZCAFE,창천동,m7hmjr,4.0,"신촌 예쁜 카페. 자리도 좋고, 뭔가 또가고싶은 느낌이드는 그런곳",ATOZCAFE 창천동
공차 마곡나루점,마곡동,m7hmjr,3.0,,공차 마곡나루점 마곡동
배봉커피,장안동,m7hmjr,3.0,,배봉커피 장안동
빽다방한양대점 한양대점,행당동,m7hmjr,2.0,가격이 싼거말곤 별 메리트는 없는듯.. 내용물도 얼음이 반이고,빽다방한양대점 한양대점 행당동
소진담,신사동,m7hmjr,4.0,,소진담 신사동
스타벅스 남영동점,갈월동,m7hmjr,3.0,,스타벅스 남영동점 갈월동
스타벅스 왕십리역점,도선동,m7hmjr,4.0,"직원분 친절하셔서 인상적이었다. 역시 믿고가는 스타벅스.
다만 가끔 여기서 대형모임있어서 조금 시끄러울때가 있음",스타벅스 왕십리역점 도선동
스타벅스 이촌점,이촌동,m7hmjr,2.0,파트너가 불친절함,스타벅스 이촌점 이촌동
이디야커피 마장역점,마장동,m7hmjr,3.0,"트여있어서 좋은 공간. 공부하기도 좋고, 친구랑 얘기하기도 좋은 곳",이디야커피 마장역점 마장동
제퍼커피,한강로2가,m7hmjr,3.0,,제퍼커피 한강로2가
카페58.4,성북동,m7hmjr,5.0,,카페58.4 성북동
카페IMT,수표동,m7hmjr,3.0,,카페IMT 수표동
커피그래,신당동,m7hmjr,4.0,,커피그래 신당동
투썸플레이스 소공로북창점,북창동,m7hmjr,3.0,,투썸플레이스 소공로북창점 북창동
투썸플레이스올리브영본점 올리브영본점,명동1가,m7hmjr,3.0,,투썸플레이스올리브영본점 올리브영본점 명동1가
포비 용산점,한강로3가,m7hmjr,4.0,,포비 용산점 한강로3가
업.사이드커피,성수동1가,m7r7l8,4.0,좋아하는 곳이예요,업.사이드커피 성수동1가
업사이드커피 뚝섬점,성수동1가,m7r7l8,4.0,좋아하는 곳이예요,업사이드커피 뚝섬점 성수동1가
TODAH,우면동,m813ep,5.0,숲속 느낌의 분위기 좋은 카페~ 베이글 연어 샌드위치 맛있어요~ 여러 종류의 베이글과 크림치즈가 있음~,TODAH 우면동
금옥당,서교동,m813ep,4.0,정통 팥빙수를 먹을 수 있어서 좋아요.,금옥당 서교동
더브레드블루 신촌본점,노고산동,m813ep,4.0,비건 베이커리 카페입니다. 치아바타와 시나몬 빵 맛있네요~,더브레드블루 신촌본점 노고산동
청년다방 신촌점,대현동,m813ep,4.0,독특한 컨셉의 떡볶이~,청년다방 신촌점 대현동
헤비사이드,북아현동,m813ep,5.0,골목길에 숨어있는 분위기 좋은 카페~,헤비사이드 북아현동
랑데자뷰 상수점,상수동,m831mt,5.0,코로나 빨리 끝나고 가고싶어요 넘 좋아요,랑데자뷰 상수점 상수동
브이엑스메이트카페,서교동,m831mt,5.0,리뷰보고 걱정했는데 설명 상세히 해주시고 재밋게 한시간 놀다 가요 :),브이엑스메이트카페 서교동
자이온,염창동,m85td2,5.0,친절한 직원분들과 육즙가득한 수제버거. 다음 수제버거 땡길때도 방문예정,자이온 염창동
카페 달레트,양평동1가,m85td2,5.0,동네 이런 카페 흔치 않다고 생각합니다. 그렇지만 제 최애취향은 비스킷....ㅎㅎ,카페 달레트 양평동1가
커피레터,화곡동,m85td2,5.0,빙수를 배달시켜먹었다가 틴성을 내질렀습니다...왜 이제야 나타난 것인가?!,커피레터 화곡동
커피하오,목동,m85td2,5.0,사장님도 친절하시고 여기 커피도 진짜 괜찮습니다,커피하오 목동
라라브레드 공릉점,공릉동,m89e9p,3.0,,라라브레드 공릉점 공릉동
론카페,중계동,m89e9p,4.0,숨겨진 마카롱 맛집,론카페 중계동
시드누아노원본점 노원본점,상계동,m89e9p,4.0,노원역에서 보기 드믄 카페지만 빵은 테이크아웃해서 집에서 먹길 추천. 사장님이 예술과 인테리어에 관심이 많으신거같아 눈은 호강하지만 한시간 앉아 있기에도 편한 곳은 아니에요.,시드누아노원본점 노원본점 상계동
우즈오븐,자양동,m89e9p,5.0,,우즈오븐 자양동
플랫커피,공릉동,m89e9p,5.0,언제나 깔끔하고 사장님 한결같으세요,플랫커피 공릉동
79파운야드 도산공원점,신사동,m8g6h9,2.0,라테 진짜 맛없어요..별 두개 다 케이크한테 선사합니다,79파운야드 도산공원점 신사동
스타벅스 서울대입구역점,봉천동,m8g6h9,4.0,리빙포인트: 서울대 앞 스벅은 언제나 만석이니 한자리도 기대하지 말자,스타벅스 서울대입구역점 봉천동
어반레빗,역삼동,m8g6h9,2.0,"맛대비 가격이 너무 사악함....
파우더밀크티가 7천원이라니 케이크도 물론 7천원...
케이크는 조직이 스폰지보다 더 성기어서 사르르 사라져버림",어반레빗 역삼동
인서트카페 인서트,화양동,m8g6h9,4.0,괜찮은 카페인데 BGM이 쇼미st라 조금 깹니다...,인서트카페 인서트 화양동
브런치카페미뇽,제기동,m8k3o6,5.0,존맛..,브런치카페미뇽 제기동
헤이피,제기동,m8k3o6,5.0,"맨날 여기서 케이크만 먹다가 쿠키가 새로 생겼길래 먹어봤는데 역시나 맛있네요ㅜㅜ 
사장님 오래 일해주세요...제발",헤이피 제기동
SAYSOMETHING,통의동,m8piq6,3.0,콘센트 사용불가,SAYSOMETHING 통의동
골드버튼커피,남영동,m8piq6,4.0,"분위기 좋은 카페는 아니고 순전히 원두가 맛있음. 
왜 캠핑테이블을 놓았는지 음료만 놓아도 테이블이 겁나흔들려서 음료가 불안정. 이 테이블 왜쓰는지 1도모르겠음. 
평일 저녁타임 일하는 젊어보이는 여자 불친절.",골드버튼커피 남영동
김.COFFEE,동선동5가,m8piq6,5.0,"제가 좋아하는 분위기의 카페예요. 힙함이 과하거나 지나치게 미니멀하거나 하지 않고 편안함과 약간의 앤틱함이 있는 ㅎㅎ 
크로와플도 맛있어요.",김.COFFEE 동선동5가
메가엠지씨커피정릉 아리랑점,정릉동,m8piq6,1.0,평일 목요일 오전 여자알바 2명 중 머리 긴분 별로네요. 주문하는데 대답하기 귀찮다는 투로 말하고 눈도안쳐다봄. 귀찮으면 집에나 있지 왜 알바하지 ? ㅎㅎㅎ,메가엠지씨커피정릉 아리랑점 정릉동
미남커피,신림동,m8piq6,3.0,"커피쏘쏘 
친절굿
다만 무서운 금목걸이 아저씨들이 자주 오는 곳이라 가기 부담스럽다...",미남커피 신림동
바이란,하왕십리동,m8piq6,2.0,쿠키들이 가격대비 너무 별로. 2000원 3500원씩하는건데 레몬어쩌고는 레몬즙같은거에 설탕물넣고 필링해서 기본 버터쿠키랑 너무 겉돌고 시큼하고 달기만한데 맛은 또 없어서 제일 돈이 아까웠음. 초코칩쿠키도 달콤하다기보단 그냥 단맛만 강해서 친구가 집에서 구워준 맛임 ㅠ,바이란 하왕십리동
바코드커피,하왕십리동,m8piq6,4.0,오..라떼 안마시는데 바코드커피 맛이 독특하고 묘함. 달지 않아서 질리지 않고 그냥 라떼는 또 아니고 계속생각나는 묘한 맛. 내부 좁음,바코드커피 하왕십리동
보로우커피,통의동,m8piq6,4.0,"들어가자마자 버터냄새 솔솔  
다만 말소리가 너무 울리는 공간이라 시끄러운게 단점.",보로우커피 통의동
블루제이,하왕십리동,m8piq6,2.0,가격대비 좀..,블루제이 하왕십리동
빽다방 상왕십리역점,하왕십리동,m8piq6,4.0,남자분 안친절하단 얘기 공감 ㅎㅎ 일하기싫은티 팍팍나요. 여자분은 정말 친절하심,빽다방 상왕십리역점 하왕십리동
상왕제약,하왕십리동,m8piq6,5.0,"너무 맛있음…! 합리적인 커피값과 메뉴개발에 대한 진심, 친절과 기분좋은 커피맛까지.. 비오는 날에 가면 너무좋음. 근처에 오는 친구들마다 다 데리고갔는데 열에 열은 극찬하고 감",상왕제약 하왕십리동
챔스빈커피 상왕십리점,도선동,m8piq6,5.0,가격이 저렴해서 메가커피퀄리티일줄 알았는데 메가랑 비교도안되게 맛있음.. !!!,챔스빈커피 상왕십리점 도선동
투썸플레이스 아리랑힐호텔점,동선동4가,m8piq6,1.0,"직원땜에 재수없어서 여기서 안샀음. 두번다신 안갈듯. 
2021.1.4 마감직원 둘. 
7시 전에 가서 파니니랑 케이크 골라서 주문했는데 그때 7:04분. 
7시에 파니니 마감됏다고 파니니 주문거절함. 
그럼 들어갔을때 파니니 고르는거 보이면 미리 말을 하든가? 고르는 중인거 뻔히 알면서 그냥 만들기 싫고 하기 귀찮으니 마감다되어 가는거 알면서 말도 안해주고 마감되기만 기다렸다가 주문안받는 꼴이 거지같고 기분 더러웟음. 두번다신 안갈예정.
밑에 후기 보아하니 짤라야할 직원들인듯.
더보기",투썸플레이스 아리랑힐호텔점 동선동4가
플렉시블커피,동선동4가,m8piq6,5.0,"와우 커피 진짜맛있음
약간의 산미와 묵직함이 공존하는 맛이라니. 깔끔한 약한 산미 그리고 끝의 스모키함. 밸런스 굿!
근처에 드립 괜찮은 카페 또하나있는데 너무 양이 창창렬렬 창렬해서 집근처에 갈만한 커피집이 없었는데 이곳을 왜 지금 왔을까!
더보기",플렉시블커피 동선동4가
스타벅스구산역점 구산역점,대조동,m8udou,3.0,40대 남자 안경쓰신분만 친절했어요. 사장님이셨던듯,스타벅스구산역점 구산역점 대조동
해례커피,갈현동,m8udou,3.0,"연신내 진 토박이들은 여기안감. 동네에 비해 너무 동떨어지는 가격과 인테리어.
이방인들만 많이갈것같은 인스타감성의 카페",해례커피 갈현동
히자우,홍제동,m8udou,5.0,당근거래때 시간이 남아 테이크 하려고 들렀는데 커피맛이 참 좋네용! 집에서 내린 좋은 원두만 먹는데 이집은 그맛이 나요! 담에 또 들일일 있으면 가는걸로! 2층이라 찾기는 힘들었어요,히자우 홍제동
오리지널팬케이크하우스이태원점 이태원점,이태원동,m91tpu,5.0,직원분들 친절하심 한국 오펜하도 수플레 생겼으면 좋겠음,오리지널팬케이크하우스이태원점 이태원점 이태원동
타임에프터타임,성수동2가,m91tpu,4.0,온리 인스타맛집,타임에프터타임 성수동2가
플랫커피,공릉동,m91tpu,4.0,커피아닌 음료는 정말 별로였음 친구랑 갔는데 미안했음 지인 바리스타 피셜 커피 괜찮다하심,플랫커피 공릉동
MEGACOFFEE메가커피 동소문점,동선동4가,m93uto,5.0,저한테는 친절하던데 ㅎㅎ,MEGACOFFEE메가커피 동소문점 동선동4가
바코드커피,하왕십리동,m93uto,3.0,아메리카노 맛있는지 모르겠음 가게는 정말 좁음,바코드커피 하왕십리동
스타벅스성신여대정문,동선동2가,m93uto,5.0,"성신여대점이랑 비교되는 친절함 
멀어도 항상 여기로 옴",스타벅스성신여대정문 동선동2가
아틀리에하모니,보문동5가,m93uto,5.0,노키즈존,아틀리에하모니 보문동5가
오와케이크 성신여대점,동선동3가,m93uto,5.0,"원래 케이크 잘 안먹는 사람인데 
여기 케이크 존맛임 한달에 세번은 옴",오와케이크 성신여대점 동선동3가
카페어니언미아점 어니언미아점,미아동,m93uto,4.0,다 좋은데 똑같은 노래만 틈 미쳐버리겠음,카페어니언미아점 어니언미아점 미아동
카페진,동선동2가,m93uto,5.0,아아 맛있네요 ㅎㅎ,카페진 동선동2가
Grit918,서초동,m98jc2,1.0,케이크 시켰는데 오래된듯 딱딱하고 물기있고 크림도 이상했어요 ㅠㅠ 디저트 처돌이들이라 2조각 시켰는데 다 남겼습니다.. 15000원 버렸네요 ㅠㅠㅠ,Grit918 서초동
우더스커피바,용두동,m98jc2,5.0,커피맛나요,우더스커피바 용두동
핸섬로스팅커피,제기동,m98jc2,5.0,커피 맛나요! 원두도 갓 로스팅한거 구매 가능합니다,핸섬로스팅커피 제기동
디퍼카페테리아,체부동,m9qh8t,4.0,아인슈페너 존맛 다만 카페가 너무 협소해서 앉을지리 없구 사이즈가 너무 한입커피임 ㅡㅡ,디퍼카페테리아 체부동
라프레,성수동1가,m9qh8t,3.0,제가 생각 했던것보다 엄청 달지는 않았어요 쏘쏘,라프레 성수동1가
페블스,연남동,m9qh8t,3.0,푸딩이 맛있긴함...근데 웨이팅 너무 심함 ㅜ,페블스 연남동
더카페 구로우림이비지센터1차점,구로동,m9vnjb,1.0,살다살다 사장이 왕을 넘어 황제급인곳은 처음봄,더카페 구로우림이비지센터1차점 구로동
스타벅스 강남세곡점,세곡동,m9vnjb,5.0,"오래 살고 볼일이다 ㄷㄷ
세곡동에도 스벅이 들어오다니",스타벅스 강남세곡점 세곡동
스타벅스 금호역점,금호동4가,m9vnjb,5.0,"새로 생겨서 쾌적.
1층은 카운터고 2,3층이 테이블임",스타벅스 금호역점 금호동4가
스타벅스 동대입구역점,장충동1가,m9vnjb,4.0,"넓직하고 쾌적해요.
다만 안쪽 좌석 몇몇은 조명이 너무 어두운편.",스타벅스 동대입구역점 장충동1가
이디야커피 논골사거리점,금호동1가,m9vnjb,1.0,와이파이 심각히 느립니다...,이디야커피 논골사거리점 금호동1가
할리스커피 약수역점,신당동,m9vnjb,4.0,"이 일대 유일한 24시 카페.
아침해가 뜰때까지 공부족으로 카페안은 만석행진.",할리스커피 약수역점 신당동
별잎정원,가락동,maeo1g,5.0,"제리치즈케익, 키위주스, 커피 - 여긴 다 맛있고 특별해요.",별잎정원 가락동
카페와이,송파동,maeo1g,5.0,인테리어 이쁘고 커피 맛있고! 위생도 철저하게 관리하시네요~~,카페와이 송파동
이디야커피 염창동점,염창동,mafuj0,5.0,.,이디야커피 염창동점 염창동
이디야커피 염창역점,염창동,mafuj0,5.0,.,이디야커피 염창역점 염창동
써머레인,한남동,mb1dcs,4.0,사람 많고 비싸지만.. 맛은 있음,써머레인 한남동
아우프글렛 한남점,한남동,mb1dcs,4.0,크로플맛집♡,아우프글렛 한남점 한남동
콘하스 한남점,한남동,mb1dcs,5.0,"넓은 공간, 다양한 메뉴, 브런치 맛있음",콘하스 한남점 한남동
앨리스토리커피볶는집,양재동,mb4ulp,5.0,"일욜마다 잘 가구있습니당
커피는 잘 모르겠구 차도 다양해서 좋아요
떨어지는 메뉴만 없었으면!
그리고 맵에 메뉴판 업뎃두 되어있었으면!
더보기",앨리스토리커피볶는집 양재동
양재천커피볶는집,양재동,mb4ulp,5.0,"일욜마다 잘 가구있습니당
커피는 잘 모르겠구 차도 다양해서 좋아요
떨어지는 메뉴만 없었으면!
그리고 맵에 메뉴판 업뎃두 되어있었으면!
더보기",양재천커피볶는집 양재동
커피볶는집 엘리스토리,양재동,mb4ulp,5.0,"일욜마다 잘 가구있습니당
커피는 잘 모르겠구 차도 다양해서 좋아요
떨어지는 메뉴만 없었으면!
그리고 맵에 메뉴판 업뎃두 되어있었으면!",커피볶는집 엘리스토리 양재동
감꽃당,익선동,mbf2q0,2.0,"에그타르트 너무 비려서 깜짝 놀랐어요. 일행도 비리다고 했고요. 애플파이는 다른곳에서 파는 사과잼 맛이 아니라서 좋았어요. 음료는 레몬, 사과 에이드 시켰는데 괜찮았어요. 분위기는 시끄러웠어요.",감꽃당 익선동
버튼플레이,상계동,mbf2q0,4.0,완전 깔끔한 분위기의 카페입니다. 음료도 먹을만했어요. 반려동물 동반 출입이 가능합니다. 2층에 있고 엘리베이터는 없어서 휠체어는 출입이 어려워요. 분위기가 정말 좋아서 또 가고싶어요.,버튼플레이 상계동
비담,가회동,mbf2q0,4.0,"인테리어가 정말 아름다운 곳 입니다.
밀크티와 딸기라떼를 먹었는데 딸기라떼는 조금 덜 차갑게 나와서 많이 저어서 마셨습니다. 딸기 씹힘 정도도 좋았어요.
매장 입구는 계단으로 되어 있어서 휠체어는 들어가기가 많이 어렵습니다. 화장실과 좌석도 턱이 있으니 참고하세요.
더보기",비담 가회동
수유리조트,수유동,mbf2q0,3.0,밀크티 주문 했는데 제 입맛에는 좀 아쉬웠어요. 평일에 갔어서 사람이 많지 않아 한산했습니다. 매장내의 계단은 가파른 편이라 조심하셔야 해요. 입구는 턱이 있어 휠체어 진입은 어렵습니다.,수유리조트 수유동
수이아,창동,mbf2q0,3.0,"다른 도시락 케이크에 비해 괜찮은 가격이였습니다.
디자인도 예쁘고 다른 디자인도 정말 엄청 다양한게 강점입니다. 빵은 촉촉하고 좋았으나 겉에 크림치즈 부분은 저에게는 다소 두껍게 느껴졌습니다만 크림치즈를 좋아 하신다면 마음에 드실거예요.
매장에는 다양한 초와 고깔모자가 있습니다.
매장 입구는 턱이 높은 편이라 휠체어는 진입이 어렵습니다.
더보기",수이아 창동
키시미뇽,서교동,mbf2q0,3.0,분위기는 좋았습니다. 타르트는 괜찮긴 했는데 조금 딱딱한 식감이 있더라고요. 그래서 아쉬웠었습니다. 실내로 들어가는 경로에 계단이 있어서 휠체어 진입은 어렵습니다만 1층에서 주문은 할 수 있어요.,키시미뇽 서교동
꼬르소산도,망원동,mbi2kt,5.0,"이 집 찐이다.
라떼 아주 맛있음!",꼬르소산도 망원동
매머드커피익스프레스삼성역현대GBC점,삼성동,mbi2kt,1.0,가성비는 좋으나 너무 불친절,매머드커피익스프레스삼성역현대GBC점 삼성동
룰커피,서초동,mc4kgi,3.0,그냥 그래요 친절하신데 무난한 느낌,룰커피 서초동
몬떼비서울 충무로점,충무로3가,mc4kgi,5.0,저만 알고싶어요....  ♡,몬떼비서울 충무로점 충무로3가
메가엠지씨커피 종암사거리점,종암동,mc9lo8,1.0,"여기 일단 다른 지점 메가커피나 일반카페 보다 양이 적음 그리고 카페라떼 맛이 없음 써 맛이 써 ㅡ..ㅡ

옆에 소예다방이 훨 훨  낫다",메가엠지씨커피 종암사거리점 종암동
소예다방 종암점,종암동,mc9lo8,5.0,"사장님이나 서비스는 바뀌진 않았고 아마 주말, 휴일에 다른 분이 할 때 가서 맛이 바꼇타고 하나 ㅋ 경쟁사인가?ㅋㅋ
아무튼 여기 딸기라떼뿐아니라 시그니처, 쿠키 다 맛있음
ㅋㅋ 킹정합니다 맛잇음",소예다방 종암점 종암동
카페돌담콩,태평로2가,mc9lo8,1.0,"추천대표 음료 중에 촉촉라떼 ㅋㅋㅋㅋㅋ

그냥 네스킥 맛 ㅋㅋㅋㅋㅋ 돈아까움

별점이 4점이상인 게 의아함
더보기",카페돌담콩 태평로2가
오우야에스프레소바,합정동,mccam5,4.0,또올게요 홍대 오면 기억날 맛!,오우야에스프레소바 합정동
커피스니퍼,북창동,mccam5,5.0,근래 마신 커피 중 찐..  날씨를 녹여주는 라떼에 울 뻔했어요 감사합니다 번창하세요!,커피스니퍼 북창동
로지커피,원효로1가,mcehjg,4.0,여기 커피 맛남..근데 벽에서 무슨 담배 찌든 냄새가 확남.. 커피는 맛남,로지커피 원효로1가
커피정거장,한강로2가,mcehjg,2.0,아메리카노 맛없어요,커피정거장 한강로2가
내자상회,내자동,mch7pb,5.0,"작년 자가격리 끝나고 제일 처음 간 카페
쑥 카스테라 아직도 기억 난다 꼭 다시 가야지",내자상회 내자동
호아드,사간동,mch7pb,4.0,브라우니 식감이 포슬포슬하고 너무 달지 않게 맛있었어요!,호아드 사간동
서울이스케이프룸 홍대1호점,서교동,mci057,1.0,친절하지도않고 너무 퀄리티 없어요 .. 너무 허무해요,서울이스케이프룸 홍대1호점 서교동
이디야커피 가산SKV1점,가산동,mci057,5.0,너무너무 친절하세요,이디야커피 가산SKV1점 가산동
이디야커피 가산오거리점,가산동,mci057,1.0,불친절하다... 일하기싫으신거거나 점장이신가?.. 진짜 시키지말란 말투와 표정같다..,이디야커피 가산오거리점 가산동
레이어드,재동,mckef1,3.0,스콘들이 보는 눈을 즐겁게해주고 맛도 있어요! 바스라지는 스콘 아니고 촉촉한 스콘임. 다만 매장이 좁고 어수선해요,레이어드 재동
아우프글렛 한남점,한남동,mckef1,4.0,자리 많아서 좋아요! 크로플 맛있고 (특별한 맛은 아님) 커피는 쏘쏘,아우프글렛 한남점 한남동
청년다방 강변점,구의동,mckef1,4.0,딱 청년다방 맛! 맛있었어요,청년다방 강변점 구의동
스타벅스 금호역점,금호동4가,md2t8o,5.0,제가 가봤던 스벅중에 젤 깨끗해요,스타벅스 금호역점 금호동4가
힘들땐마카롱,신당동,md2t8o,3.0,마카롱은 아주 맛있어요. 그런데 위생장갑 낀 손으로 마카롱집고 포스기 만지고 카드도 받을거면 위생장갑 왜끼는지..ㅠ,힘들땐마카롱 신당동
이디야커피 미아역점,미아동,mdlbi4,4.0,미아역 바로 앞에 있어서 찾기 쉬워요,이디야커피 미아역점 미아동
이디야커피 수유역점,수유동,mdlbi4,3.0,초콜렛칩 플랫치노 시럽을 너무 적게 넣어주네요...,이디야커피 수유역점 수유동
이디야커피 창신점,창신동,mdlbi4,3.0,1층에만 좌석이 있는줄 알았는데 2층에도 좌석이 있네요!,이디야커피 창신점 창신동
얌커피,자양동,mds6im,1.0,갠적으로는 별로에요,얌커피 자양동
폴바셋 롯데백화점잠실점,잠실동,mds6im,1.0,여기 직원 너무 많아 산만해 아후,폴바셋 롯데백화점잠실점 잠실동
뚜카페,신림동,mejnet,5.0,"동네에 예쁜카페~~
개인적으로 인테리어도 좋고^^
사장님도 너무 좋으신분 같다~~
매일아침 베이킹하시느라 수고로움이 느껴지는 만큼 예쁜 쿠키가 넘  먹음직스럽습니다
더보기",뚜카페 신림동
어보브더힐,방배동,mejnet,5.0,"오늘 두번째 방문^^
지난번엔 사진을 못찍어서^^;;

넘나 친절하신 사장님^^  
빵을 좋아하는 나는 너무너무 좋다^^
더보기",어보브더힐 방배동
레이어드,재동,mf1vuf,4.0,"예쁜 한옥 카페
스콘 별로 안 좋아함에도 다채로워서 먹게 되는..!!",레이어드 재동
오버스토리,성북동,mf1vuf,4.0,"분위기, 경치 좋았어요~~~ 예약해야하고 가격대가 비싼 편이긴 했지만 한번쯤 가볼만하다고 생각합니다",오버스토리 성북동
메가커피 연희점,연희동,mf3q4f,2.0,1층은 어떤지  몰라도 2층 와이파이는 최악입니다. 또 오고 싶진 않네요,메가커피 연희점 연희동
빽다방종로관철점 종로관철점,관철동,mf3q4f,5.0,저는 평일 오후 3시반 경에 와서 그런지 직원분도 친절하시고 좋았어요,빽다방종로관철점 종로관철점 관철동
어나더커피로스터스,서교동,mf3q4f,5.0,,어나더커피로스터스 서교동
에이바우트커피 선유도점,양평동4가,mf3q4f,4.0,"커피는 그다지 맛있다고 할 수 없지만 
빵이랑 같이 먹는 가격이 다른 카페보다 저렴하고,
이 지점은 스터디석이 많네요",에이바우트커피 선유도점 양평동4가
이디야커피 동국대후문점,충무로5가,mf3q4f,5.0,"네이버 지도 리뷰에서도 보시면 아시겠지만, 찐으로 친절하신 사장님이세요",이디야커피 동국대후문점 충무로5가
이디야커피 연신내중앙점,대조동,mf3q4f,4.0,"친절하신데, 
화장실이 매장안이 아니라 불편하네요",이디야커피 연신내중앙점 대조동
면곡당,중곡동,mfeq07,5.0,"치즈케익 뭐 섞고 장난 안쳐서 꾸덕함. 먹을만함.
마카롱 크기가 실하고 커피는 폴바셋급. 아이스 라떼가 맛남",면곡당 중곡동
빌리프커피로스터스,서교동,mfeq07,1.0,로스터리를 표방하는 것 치고 이디야보다 못한 커피맛..... 으악,빌리프커피로스터스 서교동
커피리브레 타임스퀘어점,영등포동4가,mfeq07,3.0,분명히 일반 프램차이즈와 두드러지는 커피맛의 차이. 엄청 진한 라떼가 인상적입니다.,커피리브레 타임스퀘어점 영등포동4가
메가커피 경희대점,회기동,mfnips,5.0,진짜 친절하세요,메가커피 경희대점 회기동
투썸플레이스커피경희대점 커피경희대점,회기동,mfnips,2.0,"키오스크 있다고 알바생 1명 두는 건 좀 아닌 것 같음. 키오스크 잘 되는 것도 아니라서 계속 뒤에 줄서서 기다리고...주문도 계속 밀리는 게 눈에 보임....그 큰 매장에 손님 꽉꽉 찼는데 달랑 1명... 아아1잔 시켰는데도,, 좀 그럼",투썸플레이스커피경희대점 커피경희대점 회기동
샐러디 방이점,방이동,mg1ch2,2.0,네이버 주문해서 사왔는데 누가 먹던 샐러드인줄... 양 진짜 적어요,샐러디 방이점 방이동
쥬뗑뷔뜨,석촌동,mg1ch2,4.0,"지나가다 우연히 들렀는데
맛있어서 깜짝 놀람",쥬뗑뷔뜨 석촌동
카페 오병호베이커리,서초동,mg1ch2,3.0,"가격이 저렴하고
공간이 넓어요!
빵 맛은 무난합니다. 제 취향은 아님",카페 오병호베이커리 서초동
크렘크럼블,신사동,mg1ch2,3.0,"일단은 평일 오후에 방문했는데 구움과자류는 아예 없고 쿠키도 다 떨어진게 많아서 아쉬웠고요..
가격도 싸진 않은 편…
쿠키는 맛있지만 (당연히) 좀 달아요.
사실 특별한지 잘 모르겠어요ㅠㅠㅠ
더보기",크렘크럼블 신사동
꾸까 광화문점,사간동,mg58d0,4.0,"아름다운 풍경 낮과 밤 모두 좋다.
음료는 쏘쏘함
꽃이 더 많았으면 좋겠다..",꾸까 광화문점 사간동
더킴카페,응암동,mg58d0,1.0,"카페에 룰이 넘 많아요..
(이래라 저래라 안내문도 많고요)
답답한 마음은 알겠으나
언제든 오고싶은 공간은 아니네요

그리고 커피는 맛에 비해 비쌉니다.
맥주가 있어서 좋았어요
낮맥 가능
더보기",더킴카페 응암동
바람커피,연남동,mg58d0,5.0,사장님 너무 친절하시고 커피 맛도 일품이에요 ㅠㅠㅠ 넘 맛있어서 원두도 샀답니다,바람커피 연남동
바람커피원두상점,연남동,mg58d0,5.0,사장님 너무 친절하시고 커피 맛도 일품이에요 ㅠㅠㅠ 넘 맛있어서 원두도 샀답니다,바람커피원두상점 연남동
커피N빙수,역촌동,mg58d0,5.0,흑임자 빙수가 최고로 맛있음 우유얼음♥,커피N빙수 역촌동
커피스니퍼,북창동,mg58d0,3.0,핸드드립 커피는 괜찮은데...딱히 특별함을 느낄 수 없었어요! 기대를 많이 해서 그런가..애플주스는 먹지마세요 진짜 창렬...,커피스니퍼 북창동
턴다운서비스,연남동,mg58d0,3.0,"불친절한듯 친절한듯 경계에 있는 카페
우디한 분위기가 넘 좋고 아기자기한 맛이 있지만
커피는 양이 넘 적고 비싸요 디저트는 꽤 맛있는 편",턴다운서비스 연남동
핸드릭스커피로스터스,동교동,mg58d0,5.0,"이런 멋진 공간이 있었다니!
사장님이 엄청 디테일 하신 분 같더라고요
여기저기 신경쓴 부분이 느껴졌어요
커피도 맛있고 자주 오고 싶은 곳",핸드릭스커피로스터스 동교동
