user_id,user_name,user_review_num,user_rating_avg
s79838,고운,5,3.2
flcpcd,문소현,13,4.1
qr7fli,미뇽,12,4.0
r0ofpk,식도락도 락이다,69,4.4
1k3klhn,조제,1,5.0
1jvpttv,hellin,1,1.0
157f4b9,맛집찾아서!,28,3.5
1h61cjm,김소연,1,5.0
14hldf1,구본준,4,2.0
1b40flk,K- Gordon Ramsay,59,4.0
lksvtm,qkqwntks,25,1.8
179g8b6,바리,23,3.7
e4qd39,빵수니,3,3.0
k6aj0q,롸,29,2.9
sgtej7,신촌불타는따꼬,46,4.3
mv7c3e,~.~,20,3.5
rlepvk,주바,2,5.0
v2hb4r,우연히찾은곳이맛집이면기분이좋다,32,4.4
fbs9ac,고제시카,5,3.4
seo8fi,토마쏭,13,3.1
rh337l,홍인기,6,5.0
c4ogd5,아이윌,42,4.1
1b29dia,쥔,7,3.9
9dd3e3,ㅎㅇ,7,3.6
1k1stjh,혀니,1,5.0
murq6q,뀨,6,2.3
12rtmdg,DE,2,5.0
1g32civ,피치,10,4.8
11lm3r1,이정환,7,3.4
ljtu0s,신한영,1,1.0
15o4ujb,Bella,10,2.6
lb0i0l,.,6,1.0
181jf4v,허현서,4,2.8
betvce,리뷰저승사자,15,3.1
14jnpg3,!!!,7,2.4
m42p90,Letta,1,3.0
1c7mmk2,승민,1,5.0
12sgtk2,이종민,1,5.0
ukga5k,주작감별사,186,2.8
91sskd,웃음사망꾼,22,2.0
193un45,when,5,2.8
rv0poh,joon,5,1.8
uccrrm,이얍,17,3.2
fobpva,지은(Gina),1,1.0
7nfurn,미랑,226,2.6
n0i3ut,응,10,3.2
qqpd03,rot,16,4.4
7len0a,dannykye,22,2.5
1jd0p2f,YOON,2,3.0
ss70qf,새늘,6,3.7
16367ps,모여봐요 맛집의 숲,20,4.9
ktvamu,Maria,7,4.9
eat7m7,콩,35,3.4
1503d3i,강선영,1,5.0
befh7l,AJ,11,3.0
17sbcuc,쪼링이,6,4.7
1o724id,주지스,14,3.2
e3qr50,지은,2,5.0
1gft5op,하늘,2,3.0
miep23,Mark Ryu,4,1.8
1b8ftar,현빈,3,2.3
mudsuf,오리,1,1.0
8ujrpo,주관적쩝쩝,243,3.1
11ho9l4,.,9,3.7
7kls3k,우동맨,27,3.6
mrk66p,미식가 펭선생,33,3.8
muu596,김춘배,48,3.2
ltddqk,무마,13,3.5
17s5t7p,솔직리뷰,7,5.0
m0s40j,오성은,10,3.8
1ivp6t4,ㄱ.이정민(DBG),5,5.0
1jmg15o,DH,123,4.3
12vaqhj,그레잇스튜핏,10,3.8
dfb95r,으앙쥬금,7,3.3
11c1qvo,앵간히해라,9,3.0
n9rbao,ㅁㅁㅁ,12,4.2
n3686f,김보연,2,1.5
8uhna9,신이내린 혀,35,3.8
1hdkpqj,시진,1,5.0
19virfg,SolaC,3,1.0
vaj2et,먹깽이,17,4.0
1eilnlo,녹림,2,3.5
7kf94r,:D,181,4.0
19mkqc8,뇨럐,4,5.0
10g47m5,Zeynep,8,4.5
1ctmbe3,인영,14,2.0
fl5gvt,happy day,73,3.8
tkj2n2,모시냥,63,4.1
1492ar9,겉바속촉,5,3.6
vh8rou,졔리,14,3.9
vgcrv2,정수민,5,5.0
12mt3b0,예진,2,5.0
lvpbqf,정규민,2,5.0
n70g6o,ㅠㅠ,1,3.0
m0goq1,냥냥쓰,26,4.5
mtdti0,김밥,7,4.1
n21sqd,강해,10,2.1
uf38he,jijigo,17,3.7
16bde3r,박민성,24,4.4
161aaio,hibye,88,4.0
1h68i99,김범준,2,3.0
mrsse3,김강건,4,5.0
1874o8g,my,2,3.0
to16ci,이상현,6,4.3
14cbq4v,크마비,1,1.0
upe4ri,박혜원,10,5.0
1bn7olp,ㅇㅅㅇ,32,4.0
1d5v793,ㄱ Bass,2,3.0
1p329te,p,1,5.0
1f4mn1r,내돈내산,1,5.0
1c1tdg2,루시,3,5.0
12e4ilp,my own lyric,57,4.0
1gcb2dk,원희준,5,4.8
13eemll,준이,2,5.0
khc94d,ykiki,40,4.1
klb0nr,jjj,7,2.9
cshfid,아바라,9,4.6
n0l3sb,bella.see,82,4.1
r1fg17,유나,30,4.0
asht6e,^-^,12,4.6
127thom,.,88,3.2
99aucb,이태봉🇦🇷ArCo🇰🇷,15,3.5
1e5mes6,구룻(심영희),7,4.9
1utl8rs,냠냠,9,2.4
shee83,festa,7,3.3
n0vvup,로로롱,20,3.8
17r9hc4,망구,20,3.3
n1dq4q,Z,6,1.0
15meoul,Keir H,18,3.4
7qf95m,이승혁이,1,5.0
t63fku,말줄임표...,35,3.8
90bn5q,다정,50,4.8
13hfph8,김밍또,33,4.5
7nkk2b,송병주,2,5.0
7s02gt,OHM SHANTI,11,5.0
26ikuif,킨더,1,1.0
7ksq6r,kkk,28,2.1
ob3psp,🍀,7,4.7
vg9ed6,희원,1,1.0
158nfib,리리,5,2.4
eid84p,딸기에이드,11,3.9
16crj0u,lalaland,2,1.0
fko1i0,ㅅㄱ,5,4.4
e8pso6,이다현,11,3.8
135fhnc,이수현,25,1.2
157kq1m,응챠,4,4.0
90n5l6,천국이슬,1,2.0
e4mj58,프로혼밥러,13,4.2
adrtdd,Cancun,29,3.9
112ufci,Dbubd,1,5.0
1n0lgdh,.,9,1.8
15me09g,,4,4.0
20verkp,무지개 고양이,1,5.0
15d48jo,얏얏,45,3.7
1fiu00j,이수빈,10,2.7
16rl8td,hyun,14,4.4
14mp7rc,김,10,3.8
14easgk,연태영,10,2.2
117rju5,ㅁㅁ,11,3.1
140tvnd,kkk,12,2.7
104vah7,맛평가,25,2.7
15fphbj,hung,20,4.0
1c3jp0h,맛집찾는남자,30,3.8
v8hck7,ㆍ,55,3.7
r87kqd,채채,6,5.0
1402mil,냠냠,19,4.9
169p302,상면,17,4.8
11e8im3,kimmoonsook,1,5.0
140d3tq,샤를,5,3.4
1hbmi7d,오민경,1,2.0
dvbadk,장난감상자,34,4.1
18p7ogv,모,11,3.2
121v60a,배고퍄,4,3.0
tmfdjo,룰룰,101,4.3
15ckl93,오빠믿지?,85,3.7
km064e,박태설,1,5.0
ehcmun,P,25,3.8
gb0jp3,킴,22,4.3
16g4q9e,龍-Yi,1,5.0
10ldsck,쫑,10,4.1
nflj2q,ㅇ.ㅇ,162,4.4
13n254t,이재영,2,5.0
11tgnm3,나는야노니,4,4.8
13n24j9,임승민,2,5.0
13n24eq,무지개 고양이,3,3.7
rq8odu,김성훈,11,3.4
13isjhl,최호영,1,5.0
1ptbfha,Katherine Elliott,14,5.0
1339j70,지아노,97,3.5
11ru7r4,야옹,5,3.4
10k2siv,뇽뇽,10,5.0
gan9gl,띠용,81,4.3
tlg2sg,다군,38,4.0
n08ko3,월도,3,3.7
19mo2q1,기여운냥이,14,4.9
16hq8cv,김도윤,4,2.0
177g5ca,도롱이,4,3.8
vpl96o,예상잉,2,3.0
v98b6d,지은,1,5.0
l406cu,파랑콩,53,3.8
o1475t,오우마이,18,4.7
ehsh2s,Hodustar,15,4.1
ld76vc,🥺🔥,28,2.7
ll4tli,크리스,1,5.0
voavc8,초이,8,4.0
1101mp7,.,48,3.5
18ur5c2,todowhat,1,5.0
m55fbo,만복,4,3.0
bmtcdk,달리,69,3.5
121908n,T,19,3.8
e4j6la,,4,5.0
11va44b,화니,11,2.9
1jb62ab,Lubanski,1,1.0
fnd5g8,the,1,1.0
vpi6me,진영,1,1.0
1irlifa,최요한,1,1.0
ajfsrj,Nh,2,2.0
d5irfr,유건상,2,4.0
efp198,어쩔티비,2,1.0
sje86b,김오복,8,2.0
1au8iau,황전구미자,37,4.8
g9cpdp,소금밭,4,4.3
1dqclub,taste,8,2.8
e7fgdb,ㅎㅅㅎ,4,2.3
nmpn7e,M,18,2.9
uvbajj,Appk.c,37,3.0
19epdhj,슬이,5,4.2
186s08a,꼬마야,1,5.0
m204o9,뚝배기,6,3.5
e3q7rc,MinsikSeo,6,3.3
130rho0,ㅂㄷㅁ,80,4.2
d0q0n4,gh,21,2.8
mv1q8f,제이,10,2.6
dbaehr,han,40,3.4
edn36v,봄,5,3.4
t9jtij,ㅎㅎㅎ,33,4.4
thvqvf,날,6,1.7
1ln9j9h,넌최고야,14,5.0
11fraa6,H,2,3.0
qk7ln8,배용기,1,5.0
mtjabh,무매력의 shane,25,3.2
e4hob5,콩이,12,3.4
1slfea1,준듀,11,4.0
1m2kq52,얌얌얌,91,4.7
1d808e8,김태동,2,5.0
vv1ii2,do,45,4.1
19q0qjo,술빵,8,4.1
17j1664,뭄무,1,1.0
7kelei,메롱,27,2.9
bfsln5,미식인,7,3.3
90gle2,맛집감별사,66,3.3
m3e6ag,시선넘어,25,4.1
1gt05ni,언이,17,4.8
11rvspc,악,155,3.7
1cgvsfa,맛있으면 gr까지,28,4.9
efod3h,기마영,9,3.3
1bnom2s,눈누난나,18,4.9
fl0br2,딘듀,8,3.8
14763d7,NI>,1,5.0
1qc50m5,맛집전도사,1,5.0
kt71qn,jn,24,3.7
v1snv2,빵,3,3.7
bfl5g8,Triumph,4,3.0
1084019,진희,1,1.0
15runl3,꼬잉,7,3.7
tbsmrb,lo,1,1.0
14moidu,고구마,12,5.0
gnv0a5,나일K,44,4.5
1daq3h1,허미숙,6,4.2
dkond1,두웃,4,4.0
101ga3e,구구,12,2.8
glvue0,j.,7,4.4
19clnba,두민,63,2.3
umsju5,모찌,15,3.9
tpinj1,socha,18,3.4
senvh3,다링디리,7,5.0
128m0f8,몽키매직,6,5.0
118nsee,파란,2,2.5
lpn7kg,람람,5,2.4
1932hnt,진실의지도,28,4.3
trjqe0,⛵여행자,5,3.6
148fgh0,jj,42,3.4
lepbl2,전혜연,8,4.9
23l51gr,오윤희,1,5.0
vat8l6,mmm1,15,4.7
efb82m,맛따라멋따라,24,4.6
90j6t6,,1,5.0
bfihpq,***,2,5.0
n20ctr,페이즐,9,1.7
154vhpa,Hyun,40,4.1
qqqpet,쿼카,22,3.7
r8tvgp,부링클,12,3.1
rvuojq,nicetome,5,4.2
1vlorgp,동작구산다,6,3.7
14a1a3i,맛집만후기남김,16,5.0
1pqc3h4,진강,2,3.0
s2sbg9,🐘🌿,12,4.4
1482th0,kyu,1,5.0
1uf7hl1,尹兌豪,49,4.2
kbrmal,superu,24,5.0
1ie375m,한이수,50,5.0
167mt8v,5cjud7scz,134,3.2
1iimro1,마따머따,6,3.5
tk519k,mk,20,4.8
1i6q36e,다혜,1,5.0
174v1i1,*선희,2,5.0
1fh4aca,하스,1,5.0
t1u05q,여의도 섬주민,33,3.2
7tpp7c,여의마로,12,3.8
14c1qdd,삼월이,7,4.9
nj69lf,미식미식,6,1.7
vaut5q,Glenn SJ Lee,7,2.9
109je7a,.,1,5.0
1eks5n1,봉봉,1,5.0
khq9in,ES,4,5.0
19puktb,콩이맘,27,4.0
14p4ucf,변성준,4,5.0
8omdu8,도리돌도리,2,4.5
1g16gim,박수환(Oscar),1,5.0
tr6c8c,dm,3,3.7
1gfhqb6,이수빈,102,4.2
unjf1o,ㄱ이은환,4,4.0
1214j0i,베이비건후,2,5.0
16v0edc,맵,7,2.3
1a013e0,승재,1,5.0
l9ucft,꽃,3,2.7
1893mim,.,1,5.0
16rap4h,Minsu Jeong,2,5.0
1pdo9cj,짱짱짱,1,5.0
14i85g2,감사합니다🍃사랑합니다🍃 축복합니다,1,5.0
10knghu,완이,44,3.3
1hg8lnm,ma sit da,32,4.5
n203al,이호호,15,4.7
mufr8r,바계,6,4.8
10drc8j,왕짜,50,4.9
12n91h1,이지수,5,4.2
14inqci,김현명,11,5.0
18io9fo,jin,19,5.0
93ssm2,장순기,2,3.0
10remq0,푸파라구,17,3.5
ehl2sm,s,8,2.8
ueof42,박효정,10,4.0
e4fa0u,Rayi,4,5.0
11no3e7,룰루,34,4.2
1as82n2,viola,3,5.0
utes7j,배슐랭,171,3.6
162fr63,Charlie,17,1.9
1soh4kb,은정♥,1,5.0
1fnegv1,삐삐,18,2.5
14j24n1,o,6,3.0
13ral4t,ㅅ,11,4.3
1h6c3rf,안비,2,5.0
145h6p4,띠니링,113,4.5
ea4hpo,HMK,9,1.9
144dav6,나노39,1,2.0
d8l0au,JU,2,1.0
1i9r273,윤찬영,3,1.0
1522qi2,mia,2,1.0
bgs9d8,Ayahuasca,42,4.3
13fd4em,017_271,2,2.0
1da9drl,🐨,1,1.0
fbah1l,금복순,1,1.0
vm9rs9,법규맨,28,1.8
11p1djo,g,7,2.6
1964u9e,ㅎㅎ,13,3.5
mufthj,이규민,4,4.5
sim1ql,야옹소녀,10,4.1
mv4qkq,강효명,2,4.5
l8hn63,.,44,3.5
m00it4,ㅈㅎ,28,3.9
10ptpcm,SEA,21,4.9
184092m,김민서,1,1.0
ditmqo,Bonjour,26,4.5
10sve4n,김민욱,3,2.7
1k0je3u,:),7,2.7
165b0l3,13,21,2.6
n9rfis,리쐉,13,2.7
1moho1f,최윤서,1,3.0
faqbc2,sophie,33,3.7
kbq8ho,김민정(예찬&준),4,3.0
smpef4,Hyuni✔,25,4.0
7kfu7e,장현준,349,3.5
1cqdtnl,밀밀,7,4.1
utkj9o,장미영,9,2.6
17otbli,김종훈,41,4.2
k90r3h,동교동호랑이,6,3.0
1fmj2hp,나인영,2,4.5
105p821,김세미,1,1.0
v0l0q3,호두,11,3.0
mtv5td,서유진 / Yoojin,1,5.0
qftq0k,Koa (kang yeon),8,4.0
1536cq2,김성애,2,3.0
14npicv,Busssssssssssy,16,3.0
sggpqd,호준,14,4.1
beggd1,ESFJ,136,3.5
106g2vd,최승연,9,4.1
19d729u,꾸뭉,1,5.0
rq7d5s,브아,11,3.4
d9pf8p,joo,14,3.8
upvke5,둥희,2,3.5
l8n6m6,부엉,2,4.0
o893r5,또히,4,5.0
1c51vnv,양현진,1,5.0
16d0o1i,빵빵,7,4.6
11jp7t5,주림,35,4.6
13ur2rd,상식,1,5.0
127aohf,🌹,2,3.0
ugspgm,태훈,2,2.5
n113ue,milestone,159,3.4
n1eoo9,용꼬리,4,3.0
167k1m0,우와,46,4.3
13urdin,moonmoon,2,5.0
1kkie4t,찬영,1,5.0
1a0giuc,jong,2,5.0
1c0p4qq,권병진,1,5.0
1jm5mts,신현우,1,5.0
mtd5k0,흐이헤,1,4.0
1im565o,ryoo,1,5.0
1a0gbv0,inhye❤️,2,5.0
164i5ml,김다나,5,4.2
1ggvv01,문소정,2,5.0
mvm39i,쫑,3,5.0
ugvhfi,🐣,1,5.0
140a2q4,치킨왕,6,4.2
14uk759,러브야,5,2.6
muoius,🌊,4,1.8
qqtr1n,만두,6,4.2
10u0dk9,내맴슐랭,88,4.3
13v2rne,최영현,1,5.0
t8iuba,새신랑,11,3.9
134npbl,furdt,2,5.0
14r4qmf,하지연,1,5.0
1e0e97j,지혜,1,5.0
14btulo,햄최몇,5,1.8
tat06f,승현,1,5.0
us0m3e,박민희,6,5.0
fp0l3r,와이키키,41,4.0
r4ali8,착한과일다,15,4.2
169f4d0,별섬,74,4.0
v5ujob,나린,1,5.0
1q7iofr,민초단💙,3,3.3
26fth3h,MapleNYC,5,5.0
1flsmpk,선비는 dragon쿠,45,3.9
tckqgi,dere13,7,5.0
1cj1rnc,ZG,51,2.6
vrjk17,.,11,3.4
18t85rq,☆,6,3.0
1d766p6,한지은,10,4.8
1hj2821,🥫,25,4.4
18eqah5,뽀,10,2.9
megtjq,껴리,5,4.8
fmu0aq,푸리맘,3,2.3
muoapd,얍,12,4.0
m0rmkc,맛집탐방가,63,1.8
u7f0dj,노태섭,6,5.0
h0vhgq,영희,7,3.4
1457qtg,임동,3,5.0
n02mue,ㅎㅎ,9,2.1
8v8k9k,★,37,3.9
1pr450b,이불밖은위험해,2,5.0
o65lul,.,26,4.2
1jfh72n,동현이,2,5.0
njf76p,바트,9,4.6
vcl8db,dldidnk,5,1.2
mp1bi2,ksk,3,3.3
qpkhpc,조성진,4,5.0
e4splv,.,19,1.6
19o23o6,xvbaszxv93,119,4.4
t9h4eh,윤희종,3,3.7
lsfcna,tasty,60,3.8
v4hkc5,제잌님,10,2.9
15k0trk,박소담,2,5.0
18o96la,정직한리뷰어,26,3.6
1267t7t,hj,7,1.9
glp24v,💨,2,3.0
nl22lp,동네방네,23,4.1
1ij0u3h,👀,1,1.0
muhn49,소담,9,1.9
vtarlb,💚,6,4.5
13hpcts,강병욱,1,5.0
9fbbt5,최승호,5,4.2
mscnhk,ㅗ,2,1.0
15pheu5,현재,3,3.7
nupcup,오리알,25,3.7
r5ln2e,masscomm,4,2.0
10lsf98,😬,3,1.7
e4fd33,망고,1,5.0
11f614t,손님,5,4.2
1q2hsgc,.,43,3.4
1dfc92r,ㅇㅇ,5,4.0
1dq8grk,Nguyen Minh,1,5.0
d7o4p5,곽병래,24,3.8
1869qmf,무디,3,5.0
1472o8h,kkk,2,3.0
147q77h,선유러,24,4.6
14itjdd,SH,2,3.0
14lb6j8,Jason,2,5.0
179vu5q,이다빈,1,5.0
216rgj3,빵지순례,3,3.7
alkoef,박서윤,38,4.4
1gorrba,Juliette M,1,5.0
l9k0e1,순백색영혼,2,3.0
141h3oa,sr,13,3.3
244kia0,helena,2,4.5
12hgo0e,외식은 샤브샤브,18,3.4
14tke6b,Eunae,2,1.0
135uc42,동현,1,5.0
1pbm4hb,말랭이,2,5.0
1cdi3rf,Jinjae Choi,1,5.0
164713i,김혜민,1,5.0
131fs3a,ㄱ락정용,7,4.4
1o1n7ki,yj,11,4.0
qke1j0,디파,30,4.7
lcsbkg,뀨우,11,2.8
11380hi,김희영,1,5.0
n1hrnu,알레르망,288,3.8
10cfgbu,kd,19,3.4
17ldapt,한민주,2,5.0
19elj7h,더더럼덤,10,4.3
fifjg9,BU,8,4.5
1td56pn,XX,6,2.3
1cmuril,.,5,4.8
1rp2b40,미아우,5,2.4
lns630,바다,135,3.0
1jcspm7,마구,10,3.9
m0gp5t,.,67,3.5
10d0566,elina,3,5.0
n2ltf3,Jenny♥,2,5.0
1qobktf,YJ,3,2.3
1qq7rro,hwang,31,4.2
m0kha7,skb,11,4.3
1nu0ra6,코리,1,1.0
18fbem6,지수,48,4.9
13vboob,해왕성,4,2.0
9344g2,엠지티앤씨 서재민 차장,7,5.0
142n6hb,ckfked,38,4.0
13endqd,이효관,51,3.7
r0h97e,석계러,12,4.5
19peubr,멍멍,15,3.4
ne7l7i,귀락,5,2.6
15236is,튼튼쌩이,6,3.7
mv25ga,아마종강,6,3.0
1429k8d,귝귝이,16,4.0
10o4psr,飛兒,8,2.0
15720le,헤스,4,3.0
e4itkt,Bo♪am C,7,2.9
kbrfuu,필제,26,3.7
r3hpad,jeeee,28,4.3
25f1cu6,드르릉,1,5.0
1tmlepn,——,1,5.0
1tlvang,연희,1,5.0
173bplm,llq,8,3.9
1roh8f5,07,2,1.5
eb8ihl,.,2,1.0
14e0qs8,엉엉,5,1.8
tkl6gl,_,13,4.7
u8gt32,ㅇ,11,4.9
gvfcf9,___,61,3.3
1a7lmtl,ININ,1,5.0
1a7d1fk,NARA,1,5.0
1me5tud,송지윤,1,5.0
bi8o04,ㅁㅁ,38,4.7
kk29vc,James,1,5.0
1mqtqtp,쿠로미 노트,228,4.2
21ddguf,안예린,2,4.0
14jpuuj,어묵,23,2.2
1pli51f,이은비,1,5.0
1b0tq9r,김수진,1,3.0
kvj8tp,CSI,10,4.0
ueqg9m,소로로,17,4.6
8vu108,송은아,1,5.0
142c1ok,김병규,1,5.0
g7jug5,은지♡,21,4.7
jpvc46,임헌영,1,5.0
qj85je,사아,9,2.6
7lh2sj,주상민,1,5.0
25jiohg,초록반지,7,4.0
8qrn3d,jaeyong,27,3.5
thqke3,여유짱,10,3.1
n1hcd5,냥,2,3.0
11va1o0,VEnomonEY,54,2.0
8s9rqv,AAA,157,3.9
7nv2ff,ㅎㅇ,46,1.8
erk5pk,매달식대로200,146,3.6
e4f4ob,멀바,117,4.3
7rvk0g,행인,17,3.2
thgg45,g1270,15,3.5
n2reth,sp,78,3.0
1507m1h,aqrir,4,5.0
1bip3vt,냠,6,4.0
nr3jai,전보영,4,5.0
164rs02,망함,25,4.1
106do0p,김혜인,88,3.6
18qquu4,더스크,2,3.5
1dkq2b2,행궁동죠하,68,3.8
tr7fb9,쎄바스티앙,4,3.0
fke2vf,두둥!,25,3.6
quclna,hmmmm,25,4.2
17n7044,lllill,10,4.3
gkumu1,".,,",31,4.2
1m2bsrk,순,1,1.0
rjlf0r,Anita lee,4,3.3
1a7llsn,WJ,17,3.1
n3v2am,e,8,3.9
1dbsifh,무뮤,1,5.0
14gfdcd,장혜민:D,25,4.0
12s03v2,현정,34,4.2
15b32as,솔직한리뷰,28,1.8
15s49e4,꼬리채,17,3.2
1k0ncnu,beeju,9,4.0
lvboir,ㅇㅇ,27,3.3
rj0k6h,한림체육관,5,3.4
eg9c4a,❤행💙,17,3.9
1c3uiqc,얌생이,13,5.0
mqqsia,손,23,3.0
n9lgbd,Hyun,5,4.2
qjbb8s,다라,13,1.9
m2rjk1,ㅇㅇㅇㅇ,37,4.7
1dfds78,강낭콩,29,3.3
1d33t99,새별오름,3,4.0
1ngik9u,_,1,1.0
e6l9n0,eun,30,4.2
s1ekt4,ㅋㅋㅋ,6,1.5
130din7,pond,6,3.7
l8eevj,1120,11,4.2
1g3ci5l,김정란,3,5.0
1hjf1t6,.,5,4.6
15c5v1c,재5,20,3.6
8ulmfi,온돈아,15,3.1
lds2p0,ㅎㄹ,1,5.0
8ug595,이기주,2,4.5
qj8qp5,..,43,3.5
voitk2,me,43,4.5
g7hk43,HAUTE,18,4.2
1n7mhmf,추교철,1,1.0
fla16o,지희 Lily Jihi Lee,7,5.0
107c3ra,Hojoong,6,5.0
7nodht,계란후라이,1,5.0
cksq9e,Johan,2,3.0
nju6k7,미누,15,4.1
cer18s,홍밥러,98,4.3
11rcqda,Jinhong Park,105,3.6
l56bt7,Jaylene,80,2.7
abbka1,사람,10,3.9
17d5d1c,vmv,15,4.6
spm4kb,odo,104,3.8
nf8ms3,hj5376,25,4.6
n935dd,펭슈,1,1.0
1fjp4r2,.,3,3.3
ld45uq,로카로키,8,3.9
us3u72,후상,16,4.5
g7ocvg,배상욱,18,3.1
vvcnad,오혜영,1,5.0
27ndmbo,Aylin,1,4.0
e9effi,이형환,1,4.0
14fp3ng,ㄴㄴ,2,3.0
1ki1mpa,조영숙,1,5.0
1m5t8tq,최서연,2,4.5
10n4jnr,서윤,1,5.0
n1eau7,현우,1,5.0
12ngl6m,ᆞ,1,5.0
142mnpp,정다빈,1,5.0
o4feb3,유현선,1,5.0
aabd04,할범,3,4.7
1f4dufc,바나나(창원96/모란:포리+로나),1,5.0
11ve1fa,박소희,1,4.0
1bdjvcr,JongHo Park,1,5.0
225qfus,Jeremy,1,5.0
1jgdklm,모구모구,1,4.0
varid3,쥬니,2,4.0
1mqrjhj,서은,1,5.0
1ggshcs,J.k,1,4.0
1e1g9q6,훈,1,5.0
23lu9gp,심승환,1,5.0
20u33vn,태윤,1,5.0
273262v,김정연,1,4.0
n2shje,박영희,1,5.0
1p9gd48,bingbing,1,5.0
e9083s,민트카레,4,4.0
1hvq5kc,.,60,2.7
ec9ct5,츄,1,5.0
27kqtug,s,1,5.0
18aot3r,신이,1,5.0
1lc7end,이희주,1,5.0
18f6coq,Eunyoung Lee,1,5.0
1b4ik7u,김현주,1,5.0
1ocbhdl,김대영,1,5.0
h8kskp,이주윤,1,5.0
e9tuvq,anmul,1,5.0
1hv2j6n,지향미(나린예찬맘),2,5.0
27dsjri,에싸 | Vanessa,1,5.0
2421ahv,zi shu🐥,1,5.0
n8qeh9,민송,1,5.0
1o56uij,이은지,1,5.0
1vf424f,가람,2,5.0
r4roa0,황성진,6,5.0
1eugrqv,박채린,1,5.0
17q5r2c,맛있엉,3,4.7
1b42r9t,🎹,1,4.0
1kgj81i,김진오,1,5.0
1qcqje7,이지영,1,5.0
1nuc1vh,Rumi,3,5.0
1i7007f,수인,1,5.0
1k3p7cl,*혜정*,1,5.0
1dlt9g3,김정미바틸다(플럼♡),1,5.0
1h05eo8,한채원,1,5.0
148a99v,도경,1,5.0
fkqgf4,김주연,1,1.0
177r403,혜선(예은맘),1,5.0
1h0bv4d,김수영,1,5.0
1ck430o,hi,7,3.9
1g7bj50,이지수,1,5.0
19rjbeh,미정(병돈💓혜일맘),2,4.5
e76vic,이준성,1,5.0
uh4veh,유채원,1,5.0
1lgmedu,♥,1,5.0
1iln85a,호연♡세연,1,5.0
1gd8j6o,이지예,1,5.0
1lhe2u4,박성원,1,5.0
1gvrfmr,🌿옌🌿,1,5.0
1cqfbpb,안진환,1,5.0
7rqore,딸+딸+딸,1,5.0
1tvm8sl,박재우,1,5.0
1lngmkk,강다,1,5.0
s7r6b9,꾸미꿈이,4,5.0
1ivk2g6,예선,1,5.0
26jv3g4,슈기,2,4.5
1n7ov9v,눈덩이,40,3.7
mr1836,띵똥,9,2.9
v2o7mg,최다영,2,5.0
mkpm60,Igor 이고르,3,2.3
1fijc9e,서울시사람,4,3.0
mr9c2q,이재혁,9,4.7
tab96j,현서,9,4.7
1ok85un,썬,192,3.8
umkogl,택배왔습니다,27,4.0
1fv4nng,카렌 🍁,5,2.6
126qdvm,ㅂㅂㅂㅂ,1,1.0
1tb20ku,서하민,1,5.0
f6b9hh,오카오카,4,3.0
11vpm6g,혜지,7,4.4
nei9ge,.,23,4.6
rumbmr,고갱,116,3.4
f7ndof,몰라,11,1.9
16kitgd,Matthew Taylor,4,5.0
146nbe0,이진숙,3,2.7
1krgkef,김채연,9,2.8
g96r8r,김민아,21,3.1
180jtb3,silcky,11,3.8
n2krt3,근영,1,5.0
18buhhd,유수민,1,1.0
1f5f456,ㄱㅎ,2,1.0
13lhpfl,Altana,1,5.0
v2lr8h,김명주,1,5.0
1atbnbb,Isabella Ciccone,3,2.3
19c8qnj,맛집로드,11,3.0
11vuuf2,Дмитрий,15,3.9
mqtms0,펙트체크,98,4.1
8opbvo,NIJAT [니자트],1,1.0
bjv427,.,3,2.7
7romu7,노정철,1,1.0
mvihob,행인,8,4.8
17knjnh,s_ee07,65,3.6
12pa8ke,ㅎㅇ,37,4.3
ggeu77,소하은,2,2.0
v2lvl6,채봉재,3,5.0
160se7k,ö,15,4.2
14b7nng,권새롬,35,4.7
15d89p3,최윤수,1,4.0
lf3o4q,하라가헷타,77,3.6
bed9au,김깬,43,4.7
1426rs8,randiwb,1,5.0
13bq4s2,보헤미안유이,4,5.0
13ejjv5,함한솔,3,5.0
13bqmtp,전준영,3,5.0
12v5jc2,수영,2,5.0
13bo6pc,김성현,3,5.0
13buur1,민표,4,5.0
13d9443,ㅈㅇ,2,5.0
13cvamg,김범진,2,5.0
13bn5m8,민석,2,5.0
13b9s0t,김민주,3,5.0
13b7kd7,ㅎ,4,5.0
13b565p,김선영,3,5.0
13b4h7f,김혜숙,3,5.0
13b37nj,아름,3,5.0
13b3dp6,김정덕,4,5.0
v2lsn1,심바,3,4.7
102qsid,해바라기,1,1.0
tvhdni,서지혜,4,4.0
mut5l3,태영 Patrick Lim,10,4.6
10ag381,희환,4,5.0
v42g8t,오형민,3,5.0
v3qal3,형신,2,5.0
v3orhh,이현,2,5.0
v3nv8r,김영주,2,5.0
v3k28b,장한경,2,5.0
v3iol8,Jo GaYoung(JANE),3,5.0
v2mprb,송대호,4,5.0
muhokk,상현,3,5.0
v3a110,박승호,5,5.0
9a0172,이희영,2,5.0
v2uaac,지윤,2,5.0
v2u4qb,솔,6,5.0
v2qspl,동구,2,5.0
v2qpcp,김완재,2,5.0
v2ohfq,우영,4,4.0
v2njem,쵯자,2,5.0
v2nks7,남충,2,5.0
v2ml4a,최병민,4,5.0
v2mjmo,김도완,2,5.0
v2mcpj,녕혜,2,5.0
v2m9jq,김경찬,3,5.0
v2m2fm,목진솔,2,5.0
