0,1,2,3
285,22,3,공간 좋습니다
468,1689,3,건물 1 층 카페 공간 작은 편 언덕 위 접근성 썩 좋지 않은 편 커피 맛 평범하고 케이크 맛있음 2020.06 더 보기
407,981,4,
343,561,5,커피 뷰 공간 부족함 없어요 끝 탄천 송파구 다
411,1058,2,음료 진짜 세상 맛 없습니다
689,1725,5,커피 게이샤 제대로 만드는 몇 안되는 곳 입니다 잘 마시고 원두 구매 좋았습니다
491,269,5,와 사장 개 친절함 가격 홍대 진짜 저렴하고 카페 자체 깨끗함
382,148,3,
571,2381,5,비건 가능
18,142,2,무엇 여길 만든것 일까 그냥 생 도넛 크림
248,1153,2,커피 맛있는데 주문 15분
476,1459,3,저 아아 마셨는데 가격 저렴하고 가게 힙 친절하고 다 좋은데 커피 맛 걍 평타 ㅠㅠ 아쉬웠어요
680,1668,5,자주 가고 싶은 곳 요 편하고 아늑한 분위기
356,1686,5,친절하고 쾌적해요
285,406,4,이 분위기
588,877,5,리 모델링 더
756,2761,5,
343,1644,2,
59,403,1,남자 알바 불친절 알바 직원
52,351,4,뭔가 일본 분위기 사장 커피 진심 듯 티라미수 맛있었음 채광 화분 많아서 사진 근데 이 위치 동 네 카페 너무 안 어울리는 테이블 의자 듯 당 ㅠㅠ 강남역 보일듯 한 자리 아마 다른 카페 다 사람 많은데 여기 사람 없는게 테이블 때문 아닐까 싶음 그래도 앉아 보 나름 사람 많으면 또 어떨지 더 보기
698,905,2,
24,191,5,커피 지고 있습니다 보이 탑승 하세요
325,1533,3,아늑하고 편해요 공간 넓고 평일 낮
602,420,2,좌석 조금 디저트 매우 디저트 안 커피 디저트 페어 링 함께 즐거움 두 배 될 것 같다 하지만 재 방문 의사 없다 ㅠㅠ 더 보기
618,1832,5,진짜 너무 너무 맛있구 달 느끼하지 않고 최고 사장 친절하세요 내부 가격 착해요 저 회사 잠실 이 거 먹으러 점심시간 여 때 있어요
531,466,4,커피 맛 없고 빵 그나마 케이크 비추 입니다 그리고 직원 서비스 저 맛 평가 하지 서비스 잘 생각 왓다갓다 한 번 했어요 자꾸 뭘 안주 잘 못 주고 그래서 ㅠㅠ 그래도 벚꽃 나무 아래 야외 좌석 점 때문 4 점 줍니다 그런데 별로 서울 요
741,2542,3,
727,238,5,최고
195,449,3,사왔는데 그냥 유행 하는 스타일 단 쿠키 또 않는다
75,496,4,이쁜 카페 임 수준 이상 아아 맛
472,167,5,4 번 정도 왔는데 커피 맛 맛있음 그것 가격 양 다 커버 됨 개인 의견
415,1903,1,와이파이 하나요
514,2205,5,"#내돈내먹 매장 크고 굿 직원 친절해서 좋았어요 10 토 스타벅스 4 인 주문 메뉴 ice 아메리카노 T hot 아메리카노 T 두유 카페라떼 T 페리 라임 3,300 총 합계 금액 #권꽁치 #꽁치필름 #방이동스타벅스 #스타벅스몽촌코성역점 더 보기"
356,1681,5,갬 성
758,1973,2,자리 비는 꼴 본 적 없는 지점 ㅡㅡ
102,638,1,티 할인 안 돼요 알바 매번 불친절
57,389,3,인테리어 맛집 사실 커피 무난 했음
502,975,4,맛있어요
491,971,3,예쁘고 맛있는데 너무 비싸네요 이만원
634,897,3,분위기 좋은데 커피 비싸요 시 그 니 처 라떼 7000원 ㅠㅠ
60,410,2,동 네 카페 몇번 갔는데 커피 맛 않고 되네요 비주 얼 그럴 카페인 듯
347,1657,4,카페 분위기 커피 맛 좋아요
426,1369,4,아메리카노 굳 라떼 드립
12,98,5,마카롱 만족
401,1874,3,교회 주변 카페 가지 않는 거
377,1782,5,포도 씹혀요
636,978,5,분위기 서비스 맛 굿굿 이드 맛 났음 생일 케이크 초 주셔서 좋았음 ㅋ
276,1331,3,잘 먹고 갑니다
590,713,1,와이파이 쌉 구려
407,553,4,
303,480,5,라떼 진짜 꼬숩
741,2724,3,
430,1952,3,가격 엄청 저렴해요
498,79,2,공간 비해 테이블 너무 커피 보통 임
452,148,4,음료 맛있고 딸기 케이크 너무 맛있었음 직원 왕 친절 제일 메뉴 설명 다 편하게 음료 고를 수 점 너 무 좋았음 협소 자리 랄 ㅜ
403,1082,4,가로수길 주변 유일하게 찾는 스타벅스 창가 탁 좋다
513,166,5,카페 그 마셨어요 설탕 살짝 많이 든 듯 했지만 에스프레소 부드러운 산미 정도 위 카카오 파우더 조화 좋았어요 또 가려구요
134,793,5,맛있음
252,732,5,맛있어요 추천
671,631,5,늦은 시간 영업 하는 베이커리 까페 다양한 빵 샌드위치 케잌 디저트 1 층 야외 좌석 층 너 많고 지하 클럽 좋아 자주 가니 빵 먹어 주시 그 전 이 곳 24시 까페 아쉬웠는데 오래오래 잘 근데 매 장안 일회용 컵 사용 하다 될까 걱정 ㅜ 더 보기
772,1894,3,1 인석 있어 혼자 공부 하기에 좋음 인테리어 맛 특별히 좋은 편 아님
329,1555,4,음료 완전 맛있진 않은데 뷰 너무 좋아 기분 끼리
186,488,4,친절합니다
665,231,4,아인 슈페 너 테이크아웃 해서 별로 안 기다리고 먹었어요 크림 꾸 덕 맛있는데 아랫 부분 살짝 따로 노 느낌 있긴 해
327,445,5,커피 맛있고 브라운 치즈 올라간 크로 플 이 정말 맛있어요 고소하고 바삭 달달 하니 아메 딱
459,1616,1,라떼 맛없어서 버림 스팀 했는지
791,1755,5,홍시 바질 토마토 크림 라떼 주문 했습니다 너무나 환상 디저트 크림 바질 토마토 바질 향 가득해서 타르트 먹어 같았어요 맛 이었는데 개인 취향 바질 그리 좋아하지 않아 좋았습니다 홍시 위 홍시 있구 고소한 견과류 크림 있었는데 달달 고소하니 순식간 슥 했습니다 식 감도 맛 비쥬 흠잡을 곳 없이 파롤 크림 라떼 꾸 덕 크림 올라간 커피 맛 이었는데 크림 맛 커피 맛 좋았어요 재 방문 일행 함께 즐겁게 더 보기
478,2083,1,주문 좀 제대로 얼음 제외 해달라 했는데 대답 얼음 가득 담아 주심
411,231,5,뭔 카페 웨이팅 이렇게 하실 수 있는데 저 그랬음 ㅋ 기다릴 만큼 맛있어요 그리고 그 몇몇 유명한 카페 특유 불친절 여긴 1 도 없고 한 분 한 분 친절하셔서 좋았네요 막 엄 청 친절한 건 아닌데 다 들 특히 이 날 카페 수 없는 일이 생겼는데 저 때문 아님 직원 분 하시는 모습 진짜 너무 친절해서 와 잘 되는 곳 다 이유 했습니다 저 배상하 했을 거 같은데 대응 하시는 모습 보면서 그렇지 사람 마음 곱 반성 했어요 게다가 디저트 넘 맛있고 기대도 안 했는데 꽤 푸 짐 너무 맛있어서 놀랐네요 먹어 본 중 일등 단연 씨 아인슈패너 참 맛있었고 웨이 팅 시간 장소 좀 협소 게 만큼 만족스러운 곳 입니다 강추 더 보기
66,454,5,관련 해서 질문 했는데 너무 친절하게 응대 감사합니다
800,2844,3,가성 비 좋음
290,1396,3,차 잠깐 주 가능해서 빽 다방 기본 맛
343,1634,4,
202,1071,2,카공 하기 좋은 곳 그 외 그냥 뭐
723,1251,5,동네 여길 왜 이제 ㅜ 커피 케잌 다 너 무 맛있고 분위기 좋고 만점 카페 입니다
391,156,3,시설 쾌적해요 음악 분위기 방해 하는 선곡 소리 너무 커요 주차 3시간 무료 만족해요
790,838,2,맛 아니다 하지만 너무 달아서 쉽게 편이 할수 그나마 많이 견과류 그 단맛 잡아주는 역할 하고 있다고 볼 수 있다 주인 취향 시끄럽게 거기 오래 있다 보면 상당히 정도 회전 율 장사 성공했다고 볼 수 더 보기
786,1815,5,직원 친절해요
627,602,4,팬케익 맛 특별하진 않지만 분위기 자체 좋은 곳 좌석 별로 없어서 오래 있기는 힘들 듯
465,814,4,빵 너무 맛있음 10시 해서 너무 아쉽다
383,1221,4,친절하시고 다 좋은데 뷰 생각 좋지는 않고 굳이 찾아갈 정도 분위기 아니에요
384,1587,5,매장 청결하고 직원 친절합니다 가끔 이상한 손님 와요 발 의자 위 집 마냥 밖 왜 그러는지 ㅠㅠ 더 보기
247,1173,5,맛 잇어요 분위기 굿
668,1631,4,다양한 인테리어 소품 보는 재미 있네요 좌 있어서 좋아용 스콘 쏘 쏘 커피 탄 맛 좀
137,805,3,맛 그닥 먹을만 직원 직원 다시
382,0,2,따뜻한 라떼 무난 무난 사람 너무 많다
630,2521,5,
20,150,5,아기자기하고 예뻐서 자주 가는 동 네 카페 비건 디저트 팔 요
18,137,4,좋아하면 갈만 함 간식 아니면 사람 관심 딱히 안 줌 ㅋㅋㅋ 그래도 구경 하는 재미 있고 재미 있음 사람 안 붐비는 시간 가면 좋을듯 다만 입장료 가치 모르겠음
271,1321,1,이점 있을 때 맛있었는데 이 지점 맛없
244,138,5,팥빙수 만원 크기 않아서 정말 비싸다고 생각 했는데 그럼에도 불구 별 점 수 맛있습니다 팥 딱 봐도 직접 수제 그 맛 달라 다른 데 먹어 본 팥 비교 안 됩니다 먹어 본 팥빙수 중 제일 고급 지고 맛있었어요 식감 참 팥 특유 단맛 대화 되고 그렇다고 너무 달지도 않게 딱 좋았어요 떡 올라가서 한 먹었는데 쫄깃 맛 납니다 빙수 밑 부분 얼음 우유 아주 입자 안 보일 정도 부드럽고 좋았어요 웬만한 우유 빙수 시켜 먹어도 않았는데 여기 최고 가게 안 인테리어 예쁘고요 들려서 빙수 시켜 먹기 추천 더 보기
539,2301,3,좀 진한 느낌 라떼 왠지 맛있을 듯 아인 슈페 너 쏘 쏘
373,1762,3,라이트 라떼 아쉬워요 친절해요
200,1058,5,직원 너무 친절하셔요
263,1025,2,언제나 사람 많고 시끄럽고 서비스 없고 화장실 더러 움
205,1112,5,모든 최고
548,71,5,힙함 추천
413,757,5,신촌 파이 홀 타르트 다음 애정 하는 딸기 타르트 맛집
66,457,4,2 층 문 항상 매장 안이 너무 추워요
409,696,5,차분하고 정성 맛있다
274,6,5,먹어 본 베이글 중 가장 맛있었습니다 솔직히 뷰 너무 예뻐서 인스타 감성 카페 해도 용서 되는데 베이글 왜케 베이글 솔드아웃 꽤 빨리 오후 이전 가세
394,397,4,라떼 맛남 인테리어
680,1154,5,넓고 대로 변 있는데 위치 잘못
588,1867,5,친절하고 매장 넓고 자리 여유 있고 와이파이 잘 되고 모든 면 좋은데 단 한가지 단점 화장실 가는 게 되어있다는 문 바로 앞 있는데 문 놔서 1 층 후 나가고 다시 계단 올라가서 이용 해야 함
704,2464,4,빙수 넘 맛있어요
225,243,4,유명 세 아님 줄 충분히 가치 있는 풍경 에스프레소 굿 까 치노 좀 달아서 하나 사람 좀 덜 있음 좋겠음 ㅠ
65,444,5,예쁘고 맛있어요 흑임자 파운드 너무 맛 어요 ㅠㅠ
467,2050,1,이렇게 밍밍 칩 프라 페 첨 먹어 봄 초코 맛 안나 아무 맛 안 남
522,2240,5,친절하시고 다른 와플 대학 맛있고 많아요
765,255,1,크로 플 은 맛있으나 코로나 지침 때문 1시간 이용 안내 다 반 정부 1시간 권고 지 아니다 그냥 본인 카페 회전 높이 싶어 할 뿐 사장 별로 한번 가고 안 간다 연남동 많은 카페 왔다가 왜 장사 잘 될 때 좀 크로 플 은 상 타치 나머지 메뉴 어디 서든 사먹는 그 맛 더 보기
540,151,3,종류 별로 7 개 먹어 봤어요 여기는 꼭 한다 아닌거 같네요
315,1499,5,맛있어요 알바생 친절합니다
524,180,1,항상 커피 원두 탄 맛 나 거 같아요 ㅜ 17 커피 원두 탄 맛 너무 21년 내내 30 번 전부 그래요 개선 아니면 블렌드 원두 더 보기
571,121,5,분위기 정말 예쁘고 쾌적함 음료 정말 맛있음 직원 응대 친절함 혼자 가서 커피 한 잔 마셔도 눈치 안 줌
0,1,3,에그타르트 클래식 에그타르트 크림 치즈 5 시나몬 향 나고 빵 부분 계란 맛 좀 적게 느껴진다
689,607,5,파나마 게이샤 최고 수준 원두 구 하기 쉽지 않은 원두 있네요 과일 벌꿀 향 그리고 가득한 최고 맛 입니다 Blend 는 에티오피아 게이샤 맛 가성 비 최고 두번째 방문 드립커피 싱글 오리진 향 맛 처음 접 따 사 부드러운 맛 에티오피아 특유 입니다 더 보기
296,1406,4,쏘 쏘 매장 커서 얘기 하기 좋음
254,22,4,
323,1528,5,큰 편 아니지만 인테리어 좋아요
291,663,5,인생 에그타르트 콘파냐 그 도 너무 맛있어요
610,2475,4,커피 맛있고 크 럼블 맛있고 공간 너무 좋고 동네 한적하고 사장 친절하시고 여러 모로 좋았던 카페 디저트 메뉴 조금 더 좋겠어용 더 보기
321,1517,4,무인 스터디 카페 직원 안내 해주는 곳 처음 처음 당황 했어요 키 오스 크 없음 글 유료 깔끔하고 직원 친절하고 넓어서 좋긴
445,1995,5,라떼 맛집
286,1367,5,매장 넓고 깨끗하고 커피 맛 일정 한편 그러나 화장실 너무
503,907,5,층 고가 높고 햇빛 잘 들고 아늑하고 밝은 분위기
325,73,2,리뷰 다 제 생각 공간 너무 좋은데 커피 맛 별로 라떼 아인 슈페 너 시켰는데 미숫가루 맛 크림 너무 진하게 목 더 보기
574,446,3,커피 빵 모두 괜찮았는데 인테리어 한 하는 만큼 테이블 의자 정말 불편함
240,843,5,너무 예쁘고 맛있어요 ㅠㅠ 선물 용 최고
314,0,3,주말 두 번 갔는데 자리 없고 복작복작 사람 디저트 빨리 품절 같고 케익 맛 크기 대비 아인슈페너 크림 정말 맛있는데 커피 제 스타일 아니네요
452,757,2,딸기 타르트 맛 있지만 또 먹자 글
483,1139,1,자리 좁고 불편한 의자 가득 콘센트 이 리도 없는지 직원 불편한 편안하고 쾌적한 카페 찾는다면 다른데 추천 드려요 좌석 이 리도 없는데 처음 더 보기
177,981,3,불친절
727,2700,5,점심 햇살 라떼 맛집
703,227,5,브라운 치즈 크로 플 테이크아웃 동안 커피 먼저 주셔서 마시면서 커피 고소하니 딱 제 취향 브라운 치즈 따로 크로 플 바로 먹지 못 했는데도 맛있게 먹었습니다 매장 먹음 더 맛있을거 같아요 정말 친절하셔서 기분 좋 음 테이크아웃 함께 했습니다 ㅎㅎㅎ 더 보기
770,2791,5,배민 시켜 먹고 너무 맛있어서 방문 했어요 노원역 5 번 출구 앞 있고 건물 돌아서 들어가면 1 층 있어요 도시락 사이 있어서 밥 먹고 들르기 좋아요 참고 강아지 사라다 빵 만드시는거 보니 신선도 맛 최고 여기 사라다 빵 빵 사이 진짜 많이 들어가 있어서 배불러요 음료 전반 달달 한편 앙 버터 크게 달 않아서 같이 먹기 더 맛있는거 같아요 특히 버터 굉장히 맛있음 하얀 인테리어 이쁜 카페 하얀 테이블 엄청 두 개 4 인석 2 인석 있어요 그리고 배달 포장 시 캔 주시는데 거기 붙어있는 스티커 엄청 예뻐요 총 평 배달 포장 승부 하는 인테리어 이쁨 음료 단편 디저트 안단 편이 더 보기
463,2043,5,맛있어요
768,1299,3,분위기 있는 갬 성 카페 거울 예뻐요 음료 2 모금 컷 비싸고 맛있습니다 아인 슈페 너 더 보기
800,2845,4,좋아요
793,570,4,앤 분위기 음악 너무 좋았어요 얼그레이 타르트 궁금했는데 나서 녹차 타르트 먹었는데 맛있네용 밀크 티 굿 쪼 쪼끔 매장
423,147,4,
278,1339,5,아지트 각
502,153,1,진짜 밑 리뷰 구 구 맞말 ㅋㅋㅋ 1 화장실 수압 하기에도 그냥 물이 안 나오는 수준 2 테이블 빼고 콘센트 다 처음 대충 보고 콘센트 많이 있길래 핸드폰 충전 하려고 고개 손 하는데 아무리 해도 충전기 안 보 ㅋㅋㅋㅋㅋ 진짜 얼 탱 노트북 하는것도 아니고 폰 충전 잠깐 하는것도 안되는 건지 3 불친절 원래 이렇게 길게 리뷰 안 여기는 정말 최악 씁니다 사실 1 점도 아깝고 0 점 더 보기
330,20,3,보러 갔는데 사람 구경 주말 다신 안 갈 것 같아요 ㅠ
782,2805,3,낫
170,766,5,사장 친절하세요 젤라또 와플 맛있어요
357,1689,2,맛 비해 비싼 느낌 카페 내부 근데 1 층 카페 요
155,440,5,처음 가봤는데 사장 친절하시고 음료 맛있었어요 디저트 맛있어 다음 성신 일 있으면 카페 무조건 여기 가려구요
471,2061,4,세탁 켤레 만원 친절하셔서 좋습니다 방 24시간 2 층 카페 9시 저녁 8시 운영 카페 넘 예뻐요 더 보기
767,2779,2,해산물 괜찮고 좋은데 음식 회전 별로 식은 있고 스프 무엇 디저트 너무 임 ㅜㅜ 아이스크림 좋았음 더 보기
9,73,4,여기 음료 다른 곳 조금 더 비싼 편 음료 맛 옛날 주택 그대로 살린 주택 환기 좀
84,544,4,
277,1016,5,공부 하기도 좋아요
343,85,4,
769,2784,2,시설 등 좋은데 방음 너무 안 돼요 이야기 하는 소리 들려요
784,2807,2,얼음 빨대 안 들어가 버블 먹고 싶은데 안 못 먹고 야했어요 ㅋㅋㅋ 다른 지점 갔을 때 이런 적 없었는데 정말 별로 더 보기
792,494,1,
687,1842,5,선물 받은 원두 하는데도 매우 친절 친절
761,2771,4,가격 대비 나쁘지 않은 양 향 맛 서비스 응대
392,17,5,
86,20,3,음 좌석 배치 되게 애매한 느낌 이해 커피 브라질 원두 쏘 쏘
523,2249,2,
314,127,4,꼬끄 정말 엄청 달지도 않고
311,1145,5,커피 맛있고 진짜 미쳤음
569,341,5,메뉴 대해 상세 히 설명 해주셔서 좋았습니다
47,326,5,우유 도넛 갈릭 크로 플 짱 맛
502,64,3,
308,1468,5,얼그레이 마들렌 꼭 먹어 마들렌 맛집
423,563,5,
191,308,4,디저트 종류 별로 다양하게 있어서 마음 들었어요 ㅎㅎ
522,2245,4,직원 친절하세요
562,579,5,여러분 여긴 치킨 버거 대박 입니다 패티 입 안 분 치킨 버거 드셔 보세요 ㅠㅠ
645,395,5,내부 깨끗하고 분위기 아늑하고 직원 정말 친절하세요 아인 슈페 너 마셨는데 맛있어요
31,237,4,여 호 페너 진짜 맛있고 창 커 여름 문 열어 고 힐링 노래 좀 틀어주면 맨날 갔음
346,1203,4,서울 갔던 한 옥 카페 중 젤 맘 분위기 넘 음료 한 옥 카페 중 나쁘지 크로 플 도 갠 춘 했어요 더 보기
178,22,4,대신 커피 멍 시간 순삭
418,1928,5,커피 잘 못 마시는 편이 상놈 커피 는 아이스크림 연유 맛있었습니다 내부 넓은 편이 로스팅 시설 있어서 커피 느낌 납니다 조명 편 아니라서 카 공 족 수 들에게 추천 합니다
524,42,5,커피 맛없는데 공간 너무 너무 너무 좋음 길게 말 할 이유 없을 정도 공간 완벽
728,205,4,분위기 유럽 같고 소품 예쁘다 아메리카노 맛 좋고 치즈케이크 맛있었다 특히 아메리카노 산미 있는 것 맛있다 스콘 얼그레이 바질 크림 추천 다른건 비추 가격 다소 비싼 것 빼고는 전반 좋다 더 보기
275,497,1,컵 왜 이렇게 먼지 많이 붙어 있는지 처음 기 스 줄 알 컵 손 슥 ㅠㅠ 이 걸 도대체 누가 다시는 방문 안 같습니다 ㅠㅠ 더 보기
372,42,5,이드 맛있구 넓어서 좋아용
225,1171,3,사장 친절 메뉴 다양 커피 맛 쏘 쏘 드립 먹을만 함
187,1025,4,굿굿 좋아용
596,339,4,분위기 괜찮고 커피 맛 괜찮았음
709,2167,4,불만 다 들 여기 직원 하루 몇 명 상대 해야 요 내 먼저 해야 상대방 그럴 겁니다 넓어서 좋아요 잘 마시고 갑니다 먼저 인사 하니 친절하게 응대 더 보기
160,408,2,아 이런 에스프레소 바 전 에스프레소 양 적고 맛 별로 입니다 솔직히 그냥 위치 좋고 특이한 메뉴 장사 잘 되는 것 같은데 이런 에스프레소 바 더 싫을 것 같습니다 맛 너무 없어요 더 보기
781,1300,5,와 난생 첨 마셔 보는 라떼 맛 에스프레소 우유 왤케 넘나 맛있다 ㅠㅠㅠㅠㅠㅠ 더 보기
752,1077,4,치즈케이크 맛 나고 친절합니다 말차 라떼 일회용 컵 마셔서 그런지
501,695,3,주인 친구 데려와 불편하게 함
770,2789,5,이어 시 티 맛있당
770,2790,5,배민 시켜 먹고 너무 맛있어서 방문 했어요 노원역 5 번 출구 앞 있고 건물 돌아서 들어가면 1 층 있어요 도시락 사이 있어서 밥 먹고 들르기 좋아요 참고 강아지 사라다 빵 만드시는거 보니 신선도 맛 최고 여기 사라다 빵 빵 사이 진짜 많이 들어가 있어서 배불러요 음료 전반 달달 한편 앙 버터 크게 달 않아서 같이 먹기 더 맛있는거 같아요 특히 버터 굉장히 맛있음 하얀 인테리어 이쁜 카페 하얀 테이블 엄청 두 개 4 인석 2 인석 있어요 그리고 배달 포장 시 캔 주시는데 거기 붙어있는 스티커 엄청 예뻐요 총 평 배달 포장 승부 하는 인테리어 이쁨 음료 단편 디저트 안단 편이 더 보기
602,631,4,이 근처 카페 다 일찍 여기 넘 좋음
681,323,1,ㅋㅋㅋㅋㅋ 방 탈출 여태 세번 뭐 친절 고서 여기 방문 비추 합니다 하나 남깁니다 1 스토리 개연 1 도 없음 장치 재미 하나 없음 진짜 2 힌트 10 개 아니 더 준다 왜 10 개 요 유추 힐 수 있는게 아니라 힌트 없이는 다음 단계 갈수 때문 입니다 3 장치 없고 거의 다 비밀 자물쇠 있습니다 절대 비추 천합니다 저렴한 곳 정말 저렴한 이유 있는 것 같고 추가 저희 예 약 한 게 아니라 다른 방 하더라구요 다른거 예약 했는데 무슨 저 주인 설명 해주셔서 그거 아니고 인데요 하니까 아 그럼 이 쪽 안내 재 방문 의사 없습니다 영수증 인증 하고 갑니다 더 보기
579,2405,5,제 좋아하는 분위기 카페 힙함 과 거나 지나치게 미니 하지 않고 편안함 약간 앤 함 있는 ㅎㅎ 크로 와플 맛있어요
76,457,4,빵 케이크 종류 많고 맛있음
392,88,5,
738,787,4,테이블 넓고 좋습니다 화장실 와이파이 살짝 아쉽네요
396,1711,2,커피 많이 연해서 먹은 느낌 안 났음 크림 라떼 산미 바닐라 라떼 산미 없구 약간 커피우유 맛 공간 좁아서 원형 테이블 하나 ㄴ 형 소파 해야하는데 소파 굉장히 좁은 화장실 입구 바로 옆 있음 ㅋ 맛 3 점 다시 갈 의향 매력 1 도 없어서 2 점 더 보기
87,568,5,노원 쪽 흔 치 않은 앤 느낌 카페 입니다 디저트 메뉴 같고 작업 하기엔 모임 하긴 좋아요
625,2508,4,애견 카페 가면 냄새 나고 그러니까 많이 갔는데 벽 연예인 강아지 보 유명한 곳 같아요 음료 입장료 포함 는 제일 9500 이라 다른 곳 천원 비싼것 같네요 그래도 15 마리 정도 굉장히 많고 다 귀여워서 나름 깔끔해서 만족해요 하지만 개 손님 무시 해요 ㅋㅋㅋ 사장 알바 잘 그냥 구경 하러 가실 분 추천 더 보기
362,1060,4,비건 빵집 가격 괜찮다고 생각 가서 사먹었는데 생각 그리 맛있지 않아서 조금 케이크 비추
760,1998,5,시 그 니 처 라떼 먹어봣음 약간 베이글 라떼 맛남
310,12,4,오랜 시간 이 장소 있는 카페 가격 다소 비싸다
123,34,4,커피 평균 사람 많이 없어서 좋아요
511,732,4,
367,227,5,친절해요 양도 다른데 비해 같아요
28,212,3,유명 세 걸 맞는 느낌 받을 수 생각 하면 기 대 너무
38,224,4,시 료워
450,295,5,구석구석 예쁘고 포장 예쁘게 해줘서 기분 좋았어요
771,1659,5,분위기 좋고 공간 좋고 음료 맛있고 디저트 맛있고 너무 좋다 완벽한 카페 단연 최고 호두 크림 라떼 브라우니 바닐라 아이스크림
297,1414,4,스 굿드
478,548,5,넓고 깨끗하고 콘센트 많고 좋음 직원 대부분 친절하고 화장실 깨끗함
34,257,4,주로 단 잘 구성 된 한 접시 같은데 양 푸 짐 맛있음 2 명 가면 인분 더 맛있게 방법 듯
296,1407,4,굿
392,1833,5,
528,1541,2,생각 쏘 쏘 인테리어 및 분위기 별로 케이크 안 먹어 봤는데 맛있나 봐요
331,210,2,
531,697,2,평범합니다 장소 무난 하게 음료 맛있다는 생각 한번 안 그냥 합니다 커피 맛있진 않아요 가끔 아저씨 아주머니 단체 와서 시끄러워요 실내 서 하기도 합니다 하지만 주의 않습니다 독서 모임 종종 가는데 집중 하기가 힘들어요 그냥 인테리어 적당히 같아요 더 보기
377,1444,4,친절해요
124,735,5,커피 맛있고 사이드 종류 맛있어요
148,852,1,다른 데 크기 좀 작은 것 같아요
245,1239,5,진심 맛있음
361,79,3,그냥 평범 무난 했음
4,39,2,인테리어 올 음식 요리 아닌 조리 나온다 주문 5분 알았음 많은 맛집 봤지만 이렇게 없는 맛 높은 평점 받은 곳 처음 봅니다
135,388,4,몇 안 되는 밤 영업 하는 카페 조용한 편 아니지만 넓고 자리 많아요
76,505,5,기본 쑥 마들렌 쇼콜라 맛있음
672,1798,5,
386,1349,4,좁음
192,860,4,가성 비 갑 용기 안 가방 하루 동안 천천히 우유 크림 달달 커스타드 짱 달아서 디저트 맘 들었음 더 보기
230,1189,5,브루잉 커피 캐릭터 일치 좋았습니다 요 마신 것 중 트입니다 다른 메뉴 ㅎㅎ 지하 1 층 좌석 생각 여유 있어 좋았습니다 카페 영업 시간 좀 아쉽습니다 더 보기
231,1190,5,디저트 맛있고 너무
664,1746,5,레몬 도넛 왕 맛있음
405,1822,4,삐빅 삐빅 삐빅
2,30,2,저렴한 가격 아닌데 이렇게 맛없는 거 처음 먹어 봐요 음료 케익
714,2550,2,특유 매장 냄새 도 나고 ㅜㅜ 자리 불편한 곳 많고 ㅠㅠ
174,71,4,냠냠
502,116,4,에어컨 너무 틀어서 추워요 공간 넓지 않고 평일 점심시간 직장 많아요 1시 조금 하는데 기본 북적 북적 분위기 입니다
86,24,3,카페 분위기 직원 친절해서 좋으나 커피 가격 대비 맛있진 않아요 연해
252,298,3,음 이름 비해 생각 서비스 그냥 그렇습니다
279,579,4,맛있게 먹어 땅
617,2083,1,평일 저녁 남자 알바 불친절함
262,325,4,입구 다 했지만 그만큼 맛 좋고 좌 테이블 같았지만 더
329,983,5,저 맛있고 편했습니다
529,2267,2,
554,2335,5,친절하고 맛있어요
498,444,5,분위기 좋고 음료 맛있었어요
174,178,4,테이크아웃 해서 먹어 봤어요 근처 라면 자주 찾을 만큼 맛있습니다 카페 내부 분위기 정말 맘 들었는데 주말 자리 잘 없는 것 참고 하세요
160,211,1,10 전 개인 매우 별로 였습니다 에스프레소 부담 않은 맛 대부분 평이 좋은 것 같은데 다른 말 에스프레소 씩 되는데 개성 전혀 않는 커피 의미 합니다 다 들 평이 좋아서 좀 의아 했는데 한편 요즘 잘 카페 보면 왜 그러는지 알 것 같기도 합니다 05 예전 남사 장님 혼자 했는데 가보니 여자 직원 이서 하고 있었습니다 그 때 보다 약간 낫 맛 건 마찬가지 입니다 에스프레소 맛 않고 속이 빈 맛 납니다 올라가는 크림 폼 너무 덜 쳐서 별로 였습니다 레몬 시럽 너무 셔 개인 에스프레소 안 어울립니다 리 토 들어가는 슬러시 그냥 싸구려 맛 입니다 한 잔 2000원 게 이해 가는 맛 입니다 예전 리뷰 전혀 에스프레소 같지 않고 싸구려 대중 것 같습니다 한 잔 2000원 절대 싼 가격 이긴 하지만 저 라면 그냥 가격 떠나서 잘 하는데 가서 더 좋다고 봅니다 리 누 크나 커피 쪽 도 할 걸 알 있는데 이런 에스프레소 전혀 않습니다 더 보기
615,2025,5,친절하고 맛있음
717,2228,4,
717,1212,4,스터디 용 테이블 폭 스터디 족 그다지 하진 같아요
262,395,4,1 안 4 번은 같아요 익선동 있는 마당 이 있는 카페 갬 성 한 옥 풍 은 아니고 빈티 클래식 인테리어 같이 갔던 사람 평 커피 맛 대체로 중간 이상은 가는 것 같아여 더 보기
184,85,4,분위기 좋고 컨셉 딱 있네요 자리 잡기 힘들 수도 있지만 만족했어요
656,2575,1,동네 키작 양 아치 임 개 ㅠ
298,562,5,대 존맛 10 개 쌉 가능
232,336,4,크로 플 은 무난 오틀리 들어간 라떼 존맛 화장실 깨끗함 테이블 간격 적당
527,553,5,이 것 커피
210,1137,5,조금 대기 시간 맛 분위기 괜찮았어요
86,565,4,크로 플 이 진짜 맛있어요 인생 크로 플 식감 대박
